timestamp,hour_of_day,day_of_year,irradiance_Wpm2,ambient_T_C,humidity_pct,wind_speed_mps,V_rms_a_V,V_rms_b_V,V_rms_c_V,V_unbalance_pct,I_rms_a_A,I_rms_b_A,I_rms_c_A,I_neutral_A,P_active_kW,Q_reactive_kVAR,S_apparent_kVA,power_factor,freq_Hz,freq_dev_Hz,RoCoF_Hz_per_s,V_THD_pct,I_THD_pct,harm_5th_pct,harm_7th_pct,harm_11th_pct,harm_13th_pct,PV_kW,wind_kW,RE_penetration_pct,batt_SOC_pct,batt_SOH_pct,batt_V_V,batt_I_A,batt_T_C,batt_P_kW,load_kW,nonlinear_load_frac,grid_connected,APF_on,ESS_on,AI_control_on,fault_flag,operating_scenario,IEEE_519_compliance,stability_label,energy_cost_BDT,cum_cost_BDT,source
2026-06-20 02:54:00,2.9,171,15.2,30.89,72.5,7.22,229.73,226.8,230.46,0.956,122.376,130.979,117.353,2.3,43.119,25.467,50.078,0.861,49.9628,-0.0372,0.00042,3.07,4.871,2.734,1.976,1.037,0.852,0.0,3.932,8.73,82.84,99.902,416.42,20.709,37.79,8.624,45.07,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,8.624,304850.9,SYNTHETIC_GENERATOR_v1
2026-06-20 02:55:00,2.9166666666666665,171,38.2,29.68,55.3,3.84,228.39,232.01,224.07,1.778,100.375,102.15,102.605,0.3,38.499,17.785,42.408,0.908,50.0384,0.0384,0.0001,1.898,2.795,1.701,1.022,0.491,0.455,0.711,0.0,1.86,69.24,99.944,409.62,18.797,35.31,7.7,38.167,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,7.7,304858.6,SYNTHETIC_GENERATOR_v1
2026-06-20 02:56:00,2.9333333333333336,171,0.0,30.18,53.1,2.86,230.96,226.94,230.33,1.074,114.876,111.39,118.436,2.274,42.468,17.781,46.04,0.922,49.9754,-0.0246,-0.00033,0.53,0.795,0.653,0.479,0.091,0.05,0.0,0.14,0.34,69.22,99.984,409.61,103.678,35.23,42.468,41.436,0.55,False,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,8.494,304867.1,SYNTHETIC_GENERATOR_v1
2026-06-20 02:57:00,2.95,171,18.7,30.51,63.0,5.77,226.76,234.22,225.39,2.362,117.956,121.017,114.974,0.51,39.897,22.366,45.738,0.872,49.9988,-0.0012,0.00026,2.045,3.246,2.117,1.151,0.742,0.724,0.141,0.686,2.01,64.46,99.935,407.23,19.594,36.35,7.979,41.165,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,7.979,304875.07,SYNTHETIC_GENERATOR_v1
2026-06-20 02:58:00,2.966666666666667,171,0.0,30.65,59.7,3.85,232.2,224.38,229.74,1.91,112.103,110.027,107.797,-0.763,38.692,20.925,43.987,0.88,50.0066,0.0066,0.00037,1.772,3.063,1.56,1.109,0.716,0.575,0.0,0.525,1.33,88.21,99.938,419.1,18.464,36.4,7.738,39.589,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.738,304882.81,SYNTHETIC_GENERATOR_v1
2026-06-20 02:59:00,2.9833333333333334,171,113.4,30.47,46.3,4.57,227.44,227.19,227.2,0.072,123.539,124.592,120.586,-0.948,38.292,31.586,49.638,0.771,50.0437,0.0437,-6e-05,3.05,4.063,2.262,1.652,0.776,0.748,1.525,0.617,4.8,70.63,99.918,410.31,18.665,36.79,7.658,44.674,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,PASS,0,7.658,304890.47,SYNTHETIC_GENERATOR_v1
2026-06-20 03:00:00,3.0,171,12.1,30.86,65.1,5.36,232.76,229.84,232.44,0.801,118.486,110.907,116.327,1.705,41.26,20.098,45.895,0.899,50.0,-0.0,-0.00045,1.579,2.586,1.574,0.923,0.648,0.409,0.244,0.0,0.59,82.32,99.948,416.16,19.829,36.39,8.252,41.305,0.15,False,False,False,False,False,PV_only_40pct,PASS,0,8.252,304898.72,SYNTHETIC_GENERATOR_v1
2026-06-20 03:01:00,3.0166666666666666,171,0.0,30.46,92.3,4.47,230.91,231.07,228.17,0.816,116.765,110.893,115.816,0.706,39.292,21.303,44.695,0.879,49.9898,-0.0102,-0.00014,2.092,3.494,1.855,1.335,0.689,0.612,0.0,0.519,1.29,70.79,99.93,410.39,19.148,36.44,7.858,40.226,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,7.858,304906.58,SYNTHETIC_GENERATOR_v1
2026-06-20 03:02:00,3.033333333333333,171,14.7,29.94,66.0,5.39,229.97,231.25,229.26,0.475,120.528,124.018,126.421,-0.43,42.453,24.732,49.131,0.864,49.9831,-0.0169,-1e-05,1.983,2.975,1.693,1.136,0.727,0.499,0.119,0.601,1.63,78.58,99.94,414.29,20.494,35.64,8.491,44.218,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,8.491,304915.07,SYNTHETIC_GENERATOR_v1
2026-06-20 03:03:00,3.05,171,67.9,30.1,78.5,6.35,231.43,230.81,228.46,0.771,98.971,97.299,105.054,0.674,36.951,16.484,40.461,0.913,49.9883,-0.0117,-2e-05,1.041,2.144,1.188,0.86,0.435,0.438,0.751,1.35,5.77,84.16,99.957,417.08,88.594,35.46,36.951,36.415,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,7.39,304922.46,SYNTHETIC_GENERATOR_v1
2026-06-20 03:04:00,3.066666666666667,171,23.4,30.05,84.2,4.98,157.4,170.49,163.98,2.851,127.403,117.997,117.073,1.487,42.337,20.868,47.2,0.897,49.9802,-0.0198,0.0001,1.669,2.126,0.97,0.805,0.334,0.491,0.243,0.0,0.57,66.03,99.957,408.02,20.752,35.42,8.467,42.48,0.15,True,False,False,False,False,PV_only_20pct,PASS,1,8.467,304930.93,SYNTHETIC_GENERATOR_v1
2026-06-20 03:05:00,3.0833333333333335,171,11.0,30.3,66.4,4.91,230.7,231.45,226.38,1.361,132.097,136.288,141.467,0.472,49.135,24.147,54.747,0.897,50.0006,0.0006,0.00021,2.351,4.214,2.223,1.391,0.98,0.696,0.265,0.0,0.54,82.91,99.915,416.45,23.597,36.72,9.827,49.273,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,9.827,304940.76,SYNTHETIC_GENERATOR_v1
2026-06-20 03:06:00,3.1,171,0.0,29.02,71.4,6.29,226.98,231.44,228.58,1.06,107.152,99.223,97.425,2.71,37.42,17.498,41.309,0.906,50.0056,0.0056,-0.00058,1.54,2.696,1.514,1.135,0.586,0.45,0.0,0.0,0.0,78.4,99.946,414.2,18.069,34.6,7.484,37.178,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,7.484,304948.24,SYNTHETIC_GENERATOR_v1
2026-06-20 03:07:00,3.1166666666666667,171,69.3,29.5,58.9,3.89,229.82,227.57,232.84,1.203,127.478,125.515,122.94,1.017,48.786,6.952,49.278,0.99,49.9309,-0.0691,8e-05,0.1,0.1,0.219,-0.07,-0.039,0.082,1.122,0.452,3.55,70.93,99.998,410.46,118.855,34.5,48.786,44.35,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,9.757,304958.0,SYNTHETIC_GENERATOR_v1
2026-06-20 03:08:00,3.1333333333333333,171,21.0,30.04,51.4,2.76,230.14,230.2,236.22,1.754,112.651,106.358,109.924,1.631,39.768,19.441,44.266,0.898,50.0149,0.0149,0.00046,1.298,1.894,1.112,0.758,0.55,0.311,0.205,0.0,0.51,84.31,99.962,417.15,19.066,35.33,7.954,39.839,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,7.954,304965.95,SYNTHETIC_GENERATOR_v1
2026-06-20 03:09:00,3.15,171,0.0,30.33,56.1,4.54,229.7,228.29,231.89,0.838,123.752,132.234,126.4,0.897,49.315,7.027,49.813,0.99,49.9855,-0.0145,-0.00012,0.1,0.216,0.112,0.098,0.06,0.066,0.0,0.729,1.63,80.86,99.995,415.43,118.708,35.34,49.315,44.832,0.55,True,True,True,True,False,AI_optimized_control,PASS,0,9.863,304975.81,SYNTHETIC_GENERATOR_v1
2026-06-20 03:10:00,3.1666666666666665,171,19.6,30.35,82.7,4.91,236.38,233.66,231.05,1.166,104.44,109.489,102.43,0.304,33.52,24.981,41.805,0.802,50.0005,0.0005,-0.00012,2.147,3.772,1.925,1.485,0.817,0.675,0.225,0.646,2.32,60.8,99.924,405.4,16.537,36.49,6.704,37.625,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,6.704,304982.52,SYNTHETIC_GENERATOR_v1
2026-06-20 03:11:00,3.183333333333333,171,83.5,28.35,60.4,1.29,229.1,230.48,227.59,0.639,99.624,103.026,102.987,1.454,37.46,13.719,39.893,0.939,49.9713,-0.0287,0.00017,1.374,2.277,1.05,0.904,0.522,0.477,0.0,0.0,0.0,78.98,99.954,414.49,18.075,33.76,7.492,35.904,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,7.492,304990.01,SYNTHETIC_GENERATOR_v1
2026-06-20 03:12:00,3.2,171,42.9,30.47,63.8,5.92,226.91,230.46,236.93,2.391,111.788,109.705,109.232,0.215,39.483,18.263,43.502,0.908,50.0212,0.0212,7e-05,1.7,2.091,1.337,1.158,0.572,0.345,0.408,0.0,1.04,75.84,99.958,412.92,19.124,35.82,7.897,39.152,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,7.897,304997.91,SYNTHETIC_GENERATOR_v1
2026-06-20 03:13:00,3.216666666666667,171,118.1,29.81,55.6,3.14,233.78,232.45,226.44,1.935,105.32,106.761,105.962,1.884,32.644,25.621,41.498,0.787,49.9799,-0.0201,-0.0002,3.535,6.338,3.225,2.169,1.278,1.209,1.332,0.167,4.01,79.92,99.873,414.96,15.733,38.02,6.529,37.348,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,6.529,305004.44,SYNTHETIC_GENERATOR_v1
2026-06-20 03:14:00,3.2333333333333334,171,52.5,28.79,66.8,4.3,229.8,229.77,229.2,0.17,125.914,125.257,127.86,-0.062,46.139,18.122,49.57,0.931,49.9975,-0.0025,0.00016,1.774,2.852,1.627,1.047,0.457,0.539,0.572,0.0,1.28,86.67,99.943,418.33,22.058,34.44,9.228,44.613,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,9.228,305013.66,SYNTHETIC_GENERATOR_v1
2026-06-20 03:15:00,3.25,171,0.0,29.27,75.7,5.25,236.55,226.78,228.15,2.633,110.634,108.188,111.96,1.581,37.229,24.131,44.365,0.839,49.9986,-0.0014,4e-05,1.997,3.817,2.266,1.421,0.847,0.703,0.0,1.34,3.36,79.96,99.923,414.98,17.943,35.44,7.446,39.929,0.2,True,False,False,False,False,wind_only_40pct,PASS,1,7.446,305021.11,SYNTHETIC_GENERATOR_v1
2026-06-20 03:16:00,3.2666666666666666,171,75.7,28.69,87.3,4.01,228.08,232.31,231.02,1.039,92.943,91.845,99.572,0.763,33.702,18.68,38.533,0.875,50.0019,0.0019,0.00016,1.816,3.126,1.482,1.402,0.649,0.506,0.0,0.517,1.49,62.62,99.937,406.31,16.589,34.47,6.74,34.68,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,6.74,305027.85,SYNTHETIC_GENERATOR_v1
2026-06-20 03:17:00,3.283333333333333,171,0.0,29.84,41.9,3.11,226.55,228.04,229.7,0.699,98.939,91.618,97.341,1.87,33.89,18.574,38.647,0.877,50.0182,0.0182,-0.00013,1.606,1.936,1.294,0.602,0.493,0.419,0.0,0.121,0.35,67.4,99.961,408.7,16.585,35.14,6.778,34.782,0.15,True,False,False,False,True,wind_only_20pct,PASS,1,6.778,305034.63,SYNTHETIC_GENERATOR_v1
2026-06-20 03:18:00,3.3,171,81.1,29.38,61.7,4.43,231.32,230.1,234.6,1.127,93.825,96.661,101.4,1.209,34.571,15.501,37.887,0.912,49.9864,-0.0136,0.00025,1.615,2.41,1.12,0.954,0.428,0.492,0.0,0.343,1.01,79.93,99.952,414.96,16.662,34.85,6.914,34.098,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,6.914,305041.54,SYNTHETIC_GENERATOR_v1
2026-06-20 03:19:00,3.3166666666666664,171,53.1,29.29,72.7,6.88,230.59,235.44,235.65,1.435,131.596,128.222,117.406,-0.243,37.911,33.228,50.412,0.752,50.0481,0.0481,0.00062,3.695,5.834,3.194,2.247,1.239,1.041,0.735,2.137,6.33,81.6,99.883,415.8,18.235,37.02,7.582,45.371,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,7.582,305049.12,SYNTHETIC_GENERATOR_v1
2026-06-20 03:20:00,3.3333333333333335,171,100.8,30.93,74.8,2.62,231.14,231.71,232.2,0.235,97.429,97.05,103.273,0.304,35.734,16.136,39.208,0.911,50.061,0.061,-0.00019,0.917,1.307,0.644,0.413,0.437,0.111,0.0,0.0,0.0,67.22,99.974,408.61,17.49,36.06,7.147,35.287,0.1,True,False,False,False,False,base_case_no_RE,PASS,1,7.147,305056.27,SYNTHETIC_GENERATOR_v1
2026-06-20 03:21:00,3.35,171,26.6,29.89,77.9,2.65,225.71,225.51,220.8,1.395,112.53,113.421,118.355,1.946,39.06,23.72,45.698,0.855,50.0254,0.0254,-0.00054,1.782,3.004,1.381,1.095,0.792,0.525,0.0,0.177,0.43,80.94,99.94,415.47,18.803,35.61,7.812,41.128,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.812,305064.08,SYNTHETIC_GENERATOR_v1
2026-06-20 03:22:00,3.3666666666666667,171,17.2,30.14,58.7,3.14,233.78,235.96,228.43,1.866,106.892,100.029,109.432,0.118,36.495,22.111,42.671,0.855,49.996,-0.004,-0.00024,1.532,2.18,1.071,0.748,0.561,0.451,0.0,0.137,0.36,82.49,99.956,416.24,17.536,35.52,7.299,38.404,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.299,305071.38,SYNTHETIC_GENERATOR_v1
2026-06-20 03:23:00,3.3833333333333333,171,74.3,29.37,44.7,3.3,232.18,224.46,227.59,1.784,100.375,100.299,102.337,0.596,36.244,18.998,40.921,0.886,49.9961,-0.0039,0.00015,1.675,2.206,1.396,0.707,0.597,0.422,0.0,0.307,0.83,80.31,99.956,415.16,17.46,34.75,7.249,36.829,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.249,305078.63,SYNTHETIC_GENERATOR_v1
2026-06-20 03:24:00,3.4,171,0.0,29.51,81.9,4.07,227.49,228.46,229.82,0.533,121.594,112.705,107.053,1.145,40.356,20.875,45.436,0.888,50.0136,0.0136,1e-05,1.374,1.997,1.215,0.767,0.314,0.483,0.0,0.0,0.0,86.77,99.96,418.39,19.291,34.83,8.071,40.892,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.071,305086.7,SYNTHETIC_GENERATOR_v1
2026-06-20 03:25:00,3.4166666666666665,171,2.4,29.42,70.5,6.61,229.16,227.43,230.87,0.751,119.508,114.922,114.496,0.579,42.065,16.169,45.066,0.933,49.9978,-0.0022,-6e-05,1.404,2.517,1.585,0.734,0.511,0.384,0.0,0.0,0.0,100.0,99.949,425.0,19.795,34.92,8.413,40.559,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,8.413,305095.12,SYNTHETIC_GENERATOR_v1
2026-06-20 03:26:00,3.4333333333333336,171,0.0,30.02,66.0,4.77,229.31,230.43,233.76,1.129,112.425,115.096,110.522,0.628,40.254,19.896,44.903,0.896,50.0067,0.0067,-0.00032,1.386,2.872,1.598,1.119,0.548,0.438,0.0,0.508,1.26,75.02,99.942,412.51,19.517,35.68,8.051,40.413,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,8.051,305103.17,SYNTHETIC_GENERATOR_v1
2026-06-20 03:27:00,3.45,171,0.0,29.99,73.4,3.41,231.84,235.31,233.85,0.795,132.476,129.869,135.148,0.388,47.305,23.525,52.831,0.895,49.96,-0.04,-0.00029,0.209,0.182,0.062,0.181,-0.009,-0.049,0.0,0.273,0.57,70.54,99.996,410.27,115.301,34.99,47.305,47.548,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,9.461,305112.63,SYNTHETIC_GENERATOR_v1
2026-06-20 03:28:00,3.466666666666667,171,0.0,29.47,65.0,4.45,232.85,231.0,226.71,1.51,122.257,125.135,123.491,0.759,37.527,32.735,49.798,0.754,49.9719,-0.0281,0.00022,3.413,5.331,2.702,2.282,1.181,1.018,0.0,0.571,1.27,76.24,99.893,413.12,18.167,36.74,7.505,44.818,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,7.505,305120.13,SYNTHETIC_GENERATOR_v1
2026-06-20 03:29:00,3.4833333333333334,171,9.5,28.86,72.7,4.51,231.71,228.7,227.16,1.095,106.927,107.83,109.034,-1.327,43.154,6.149,43.59,0.99,49.9861,-0.0139,2e-05,0.1,0.843,0.384,0.227,0.25,0.101,0.137,0.623,1.94,73.37,99.983,411.68,104.823,33.92,43.154,39.231,0.55,True,True,True,True,False,AI_optimized_control,PASS,0,8.631,305128.76,SYNTHETIC_GENERATOR_v1
2026-06-20 03:30:00,3.5,171,43.1,30.18,40.5,6.47,222.12,230.53,225.72,1.915,100.004,105.778,105.535,0.948,30.776,28.223,41.758,0.737,49.9741,-0.0259,0.00032,3.362,5.271,2.919,2.012,1.183,0.986,0.493,1.47,5.22,77.87,99.894,413.94,14.87,37.4,6.155,37.582,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,6.155,305134.92,SYNTHETIC_GENERATOR_v1
2026-06-20 03:31:00,3.5166666666666666,171,89.2,29.41,73.7,4.18,232.27,227.7,228.1,1.267,106.391,111.761,103.439,0.48,37.753,20.061,42.752,0.883,50.0249,0.0249,0.00037,1.461,2.387,1.214,1.106,0.538,0.373,0.834,0.0,2.17,73.18,99.952,411.59,18.345,34.86,7.551,38.477,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,7.551,305142.47,SYNTHETIC_GENERATOR_v1
2026-06-20 03:32:00,3.533333333333333,171,0.0,28.22,76.0,2.95,235.0,230.06,233.7,1.244,91.015,98.254,97.004,-0.929,34.931,18.889,39.711,0.88,50.0183,0.0183,-0.0003,2.413,4.446,2.285,1.771,0.955,0.752,0.0,0.079,0.22,63.38,99.911,406.69,17.178,34.81,6.986,35.74,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,6.986,305149.46,SYNTHETIC_GENERATOR_v1
2026-06-20 03:33:00,3.55,171,0.0,30.78,69.2,4.89,227.6,227.73,232.15,1.298,112.554,107.132,116.383,0.886,42.052,17.947,45.721,0.92,49.9888,-0.0112,-0.0002,2.17,3.445,1.74,1.372,0.62,0.637,0.0,0.0,0.0,76.58,99.931,413.29,20.35,36.73,8.41,41.149,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,8.41,305157.87,SYNTHETIC_GENERATOR_v1
2026-06-20 03:34:00,3.5666666666666664,171,0.0,29.49,58.2,2.88,234.73,231.95,231.12,0.925,87.347,92.206,97.004,0.699,33.315,16.872,37.343,0.892,49.9947,-0.0053,-0.00043,2.126,3.04,1.805,1.024,0.891,0.492,0.0,0.07,0.21,69.28,99.939,409.64,16.266,35.23,6.663,33.609,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,6.663,305164.53,SYNTHETIC_GENERATOR_v1
2026-06-20 03:35:00,3.5833333333333335,171,87.9,29.3,64.2,4.06,232.66,232.68,223.88,2.55,102.815,107.017,102.473,-0.59,41.769,5.952,42.191,0.99,49.9374,-0.0626,0.00014,0.1,0.545,0.145,0.547,0.103,0.066,1.216,0.44,4.36,85.4,99.989,417.7,99.998,34.33,41.769,37.972,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,8.354,305172.88,SYNTHETIC_GENERATOR_v1
2026-06-20 03:36:00,3.6,171,0.0,28.11,77.4,4.62,226.89,227.3,231.56,1.295,93.58,99.323,96.51,0.207,35.953,14.944,38.934,0.923,50.0112,0.0112,0.00077,1.696,2.454,1.161,0.94,0.547,0.39,0.0,0.4,1.14,70.53,99.951,410.27,17.526,33.59,7.191,35.041,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.191,305180.07,SYNTHETIC_GENERATOR_v1
2026-06-20 03:37:00,3.6166666666666667,171,28.8,29.69,73.0,4.66,224.78,225.97,228.62,0.941,105.004,104.415,109.551,-0.156,37.948,18.33,42.143,0.9,50.0296,0.0296,-0.00019,1.416,2.279,1.225,1.025,0.514,0.348,0.0,0.887,2.34,86.42,99.954,418.21,18.148,35.11,7.59,37.929,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.59,305187.66,SYNTHETIC_GENERATOR_v1
2026-06-20 03:38:00,3.6333333333333333,171,17.6,28.35,70.6,4.89,233.37,232.59,226.15,1.98,114.255,114.471,105.943,0.583,38.641,20.546,43.764,0.883,49.9881,-0.0119,-0.00034,1.067,1.535,0.875,0.801,0.325,0.301,0.0,0.532,1.35,76.53,99.969,413.27,18.7,33.54,7.728,39.387,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.728,305195.39,SYNTHETIC_GENERATOR_v1
2026-06-20 03:39:00,3.65,171,59.4,30.24,72.8,4.77,229.41,229.67,229.83,0.1,100.953,103.259,103.239,0.686,35.79,17.775,39.961,0.896,49.9885,-0.0115,-9e-05,1.828,3.688,2.129,1.426,0.896,0.773,1.038,0.0,2.89,77.5,99.926,413.75,17.3,36.33,7.158,35.965,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,7.158,305202.55,SYNTHETIC_GENERATOR_v1
2026-06-20 03:40:00,3.6666666666666665,171,0.0,27.79,71.9,5.14,223.82,236.41,235.26,3.48,112.228,110.77,114.496,1.571,39.361,21.598,44.898,0.877,49.9777,-0.0223,-0.00022,2.624,4.327,2.233,1.8,0.826,0.647,0.0,0.792,1.96,78.65,99.913,414.32,19.0,34.29,7.872,40.408,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,1,7.872,305210.42,SYNTHETIC_GENERATOR_v1
2026-06-20 03:41:00,3.6833333333333336,171,34.4,29.62,58.3,1.8,231.3,232.81,230.64,0.534,129.415,127.784,130.269,1.605,46.647,21.418,51.329,0.909,49.9617,-0.0383,2e-05,0.956,1.88,0.891,0.763,0.4,0.238,0.486,0.039,1.14,70.6,99.962,410.3,113.689,34.9,46.647,46.196,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,9.329,305219.75,SYNTHETIC_GENERATOR_v1
2026-06-20 03:42:00,3.7,171,97.7,30.01,64.5,3.79,225.81,225.82,229.2,0.979,131.873,129.209,136.178,2.714,47.506,24.186,53.308,0.891,49.9797,-0.0203,0.00022,1.438,2.802,1.79,1.118,0.735,0.472,0.0,0.0,0.0,72.85,99.944,411.43,23.093,35.64,9.501,47.977,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,9.501,305229.25,SYNTHETIC_GENERATOR_v1
2026-06-20 03:43:00,3.716666666666667,171,14.0,29.22,78.1,5.38,231.31,231.15,227.01,1.225,106.731,107.924,107.73,-1.066,38.94,18.125,42.951,0.907,49.9879,-0.0121,0.0005,2.327,4.042,2.168,1.719,0.839,0.742,0.0,0.696,1.8,80.48,99.919,415.24,18.755,35.53,7.788,38.656,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.788,305237.04,SYNTHETIC_GENERATOR_v1
2026-06-20 03:44:00,3.7333333333333334,171,0.0,29.13,65.5,2.37,164.1,166.6,162.99,0.886,105.389,101.936,99.606,0.512,38.317,17.316,42.048,0.911,50.0401,0.0401,-0.00024,1.533,2.104,1.209,0.54,0.556,0.292,0.0,0.0,0.0,82.17,99.958,416.09,18.418,34.48,7.663,37.843,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,7.663,305244.7,SYNTHETIC_GENERATOR_v1
2026-06-20 03:45:00,3.75,171,0.0,29.22,51.7,4.2,232.47,227.03,229.29,1.25,125.625,114.719,119.471,1.633,44.498,19.841,48.721,0.913,49.9591,-0.0409,-0.00068,1.604,1.836,0.847,0.722,0.396,0.369,0.0,0.0,0.0,86.79,99.963,418.39,21.271,34.49,8.9,43.849,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.9,305253.6,SYNTHETIC_GENERATOR_v1
2026-06-20 03:46:00,3.7666666666666666,171,89.3,27.95,55.5,2.58,228.99,233.66,232.58,1.198,99.461,102.738,104.608,0.388,35.388,20.237,40.766,0.868,49.9586,-0.0414,0.00044,1.793,2.883,1.553,1.176,0.673,0.491,0.0,0.147,0.4,82.52,99.942,416.26,17.003,33.62,7.078,36.689,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.078,305260.68,SYNTHETIC_GENERATOR_v1
2026-06-20 03:47:00,3.783333333333333,171,0.0,28.66,55.3,4.45,228.55,229.3,230.31,0.399,105.23,103.119,106.277,0.09,36.511,20.048,41.653,0.877,50.0114,0.0114,0.00042,1.787,3.299,1.889,1.13,0.672,0.487,0.0,0.479,1.28,77.52,99.934,413.76,17.649,34.53,7.302,37.488,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,7.302,305267.98,SYNTHETIC_GENERATOR_v1
2026-06-20 03:48:00,3.8,171,0.0,29.14,50.9,4.44,225.71,229.18,229.51,1.053,119.373,117.198,119.633,-0.118,42.765,21.522,47.875,0.893,50.009,0.009,-8e-05,1.138,1.973,0.94,0.795,0.317,0.363,0.0,0.328,0.76,86.47,99.96,418.24,20.45,34.45,8.553,43.088,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,8.553,305276.54,SYNTHETIC_GENERATOR_v1
2026-06-20 03:49:00,3.8166666666666664,171,151.7,29.46,54.1,4.21,226.83,232.82,227.49,1.642,113.197,112.047,112.029,0.601,38.865,24.044,45.701,0.85,50.0013,0.0013,0.0,3.047,5.326,2.925,1.981,1.151,0.953,1.878,0.446,5.65,67.79,99.893,408.9,19.01,36.73,7.773,41.131,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,MARGINAL,0,7.773,305284.31,SYNTHETIC_GENERATOR_v1
2026-06-20 03:50:00,3.8333333333333335,171,55.4,29.45,87.1,3.43,237.44,236.42,232.58,1.26,123.105,122.862,120.43,-0.65,45.01,20.11,49.298,0.913,50.0093,0.0093,5e-05,1.347,1.398,0.693,0.749,0.273,0.361,0.0,0.208,0.47,71.79,99.972,410.9,21.908,34.61,9.002,44.368,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,9.002,305293.31,SYNTHETIC_GENERATOR_v1
2026-06-20 03:51:00,3.85,171,68.7,28.3,63.2,2.81,235.56,235.12,230.04,1.537,111.683,110.487,118.506,1.619,40.677,22.842,46.652,0.872,50.0073,0.0073,-0.0002,1.537,2.501,1.425,0.944,0.459,0.48,0.706,0.0,1.68,84.68,99.95,417.34,19.493,33.8,8.135,41.986,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,8.135,305301.45,SYNTHETIC_GENERATOR_v1
2026-06-20 03:52:00,3.8666666666666667,171,98.5,29.35,84.4,5.23,224.22,225.13,227.48,0.815,126.349,124.71,130.041,-0.504,46.221,22.073,51.222,0.902,49.9858,-0.0142,-0.00049,1.166,1.791,1.283,0.665,0.318,0.342,1.377,0.955,5.06,77.98,99.964,413.99,111.648,34.6,46.221,46.099,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,9.244,305310.69,SYNTHETIC_GENERATOR_v1
2026-06-20 03:53:00,3.8833333333333333,171,0.0,29.28,77.9,3.39,232.01,228.95,227.21,1.14,116.54,118.366,113.408,0.716,43.224,13.476,45.276,0.955,49.9483,-0.0517,0.00024,0.944,1.962,0.857,0.835,0.514,0.416,0.0,0.229,0.56,77.04,99.96,413.52,104.527,34.59,43.224,40.748,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,8.645,305319.33,SYNTHETIC_GENERATOR_v1
